Customer ID,Gender,Age,Income (USD/Month),age_group
51990,Female,19,21399,18-25
51168,Male,36,8637,36-45
53967,Male,65,13438,46-65
51539,Female,35,20939,26-35
53005,Male,33,19001,26-35
53934,Female,52,13787,46-65
53121,Female,38,5802,36-45
51569,Female,37,11996,36-45
51293,Male,29,7105,26-35
52139,Female,38,18402,36-45
51500,Female,43,5097,36-45
51045,Female,32,6827,26-35
52272,Male,39,24968,36-45
53584,Male,18,21730,18-25
52612,Male,59,12081,46-65
53809,Female,26,6739,26-35
52468,Female,30,6790,26-35
53371,Female,31,9654,26-35
52267,Female,38,34929,36-45
52791,Male,27,10510,26-35
53705,Male,40,20936,36-45
52112,Male,39,12995,36-45
53535,Female,18,18622,18-25
52981,Female,65,4830,46-65
52193,Male,62,3424,46-65
51854,Female,38,9379,36-45
53274,Female,33,13747,26-35
53342,Male,59,14930,46-65
53511,Male,34,14397,26-35
53887,Female,50,2802,46-65
53379,Female,37,24479,36-45
51757,Female,25,20881,18-25
52304,Female,27,15708,26-35
53255,Female,27,19676,26-35
53358,Female,38,2304,36-45
51905,Female,35,13357,26-35
51254,Female,31,18867,26-35
53489,Male,52,20876,46-65
52655,Female,45,23577,36-45
53938,Male,63,12260,46-65
51882,Female,29,14604,26-35
53862,Female,32,13432,26-35
52101,Male,32,24676,26-35
52228,Female,30,9401,26-35
51910,Female,21,28313,18-25
52069,Male,18,33514,18-25
53861,Male,34,5378,26-35
53781,Male,32,2388,26-35
53275,Male,42,7374,36-45
52808,Female,58,16241,46-65
53903,Female,56,24855,46-65
51850,Female,58,6266,46-65
52217,Male,25,12095,18-25
51676,Female,40,24171,36-45
52726,Female,35,8876,26-35
53277,Female,37,6934,36-45
51170,Female,18,23483,18-25
51221,Male,53,22128,46-65
52895,Female,20,23062,18-25
52897,Male,22,24402,18-25
53192,Female,49,6777,46-65
51405,Female,53,24070,46-65
53663,Male,59,9394,46-65
53242,Female,55,13044,46-65
51508,Female,50,5530,46-65
51129,Female,57,7665,46-65
52174,Male,55,19352,46-65
53500,Female,24,4427,18-25
53034,Female,37,23723,36-45
53652,Female,36,9279,36-45
51648,Female,36,19625,36-45
51357,Male,47,23094,46-65
51740,Male,18,15037,18-25
51714,Female,30,31543,26-35
51670,Female,24,16289,18-25
53200,Female,54,34627,46-65
52657,Male,18,3540,18-25
52294,Male,39,19030,36-45
52260,Male,34,11249,26-35
51976,Female,22,24941,18-25
52639,Female,47,21038,46-65
53176,Male,28,17220,26-35
53421,Female,26,17705,26-35
53908,Male,58,19282,46-65
52394,Male,35,3082,26-35
53501,Male,49,11422,46-65
53857,Male,23,7301,18-25
53257,Female,40,16248,36-45
51576,Male,19,24984,18-25
51875,Male,37,7111,36-45
52078,Male,48,9303,46-65
52428,Male,49,19489,46-65
52865,Male,55,30130,46-65
51707,Female,29,15879,26-35
52886,Female,26,15667,26-35
53964,Female,36,21778,36-45
28436,Male,32,8804,26-35
27622,Female,19,7117,18-25
29759,Male,30,23616,26-35
29858,Male,26,6432,26-35
27761,Female,35,17807,26-35
35174,Male,21,7304,18-25
58911,Female,40,10502,36-45
58599,Female,44,19899,36-45
59352,Male,37,26875,36-45
57028,Female,47,22069,46-65
58603,Male,25,33432,18-25
58670,Male,58,20614,46-65
59515,Male,62,16510,46-65
57400,Male,60,24326,46-65
57426,Female,44,11519,36-45
59614,Female,36,17700,36-45
59335,Male,20,6573,18-25
59232,Female,27,2666,26-35
58695,Male,29,27327,26-35
57007,Female,31,13926,26-35
59987,Female,30,20166,26-35
59797,Male,50,24804,46-65
3729,Male,19,34718,18-25
4140,Female,21,3052,18-25
5981,Male,19,23750,18-25
4035,Female,65,4605,46-65
3210,Male,35,13412,26-35
4897,Female,39,19749,36-45
3108,Female,25,16237,18-25
5040,Male,48,21794,46-65
4676,Male,31,17189,26-35
4070,Female,42,21094,36-45
5436,Female,31,3760,26-35
4217,Male,61,6290,46-65
4325,Female,41,10070,36-45
3469,Female,40,25673,36-45
4248,Male,39,20714,36-45
3791,Female,54,10371,46-65
4687,Female,29,13655,26-35
4893,Male,29,9927,26-35
25406,Female,31,6087,26-35
25256,Male,60,5810,46-65
26554,Male,18,22437,18-25
26712,Female,62,2042,46-65
26521,Male,63,16452,46-65
30933,Female,24,7963,18-25
30289,Male,20,12606,18-25
30679,Female,57,3494,46-65
30893,Male,29,19856,26-35
8088,Male,58,18888,46-65
6818,Female,63,6017,46-65
7129,Female,25,3954,18-25
7090,Male,23,16319,18-25
8577,Female,52,2046,46-65
8792,Male,25,19428,18-25
8166,Male,37,20125,36-45
8062,Female,34,20869,26-35
7323,Female,63,16419,46-65
7158,Male,32,17572,26-35
8209,Male,27,2339,26-35
7675,Female,50,14075,46-65
8937,Female,29,15360,26-35
7574,Male,27,12090,26-35
7748,Female,30,13945,26-35
7304,Male,37,19761,36-45
8926,Female,26,16086,26-35
7368,Male,35,19911,26-35
8081,Male,19,19122,18-25
6650,Female,58,12143,46-65
7498,Male,23,24092,18-25
7291,Female,44,2204,36-45
6412,Female,27,20596,26-35
8668,Male,34,13779,26-35
8365,Female,28,16850,26-35
8519,Male,34,7507,26-35
6260,Male,27,22240,26-35
6420,Female,35,21047,26-35
6718,Male,23,24275,18-25
6669,Female,24,12567,18-25
7880,Male,39,3727,36-45
7684,Female,38,6249,36-45
8974,Male,33,10010,26-35
8495,Female,58,7274,46-65
7413,Female,33,8545,26-35
8456,Female,26,7230,26-35
6525,Male,50,3316,46-65
7448,Female,25,2148,18-25
8214,Male,37,9584,36-45
7491,Female,58,11958,46-65
8756,Male,36,4025,36-45
7247,Male,64,11962,46-65
8823,Male,30,24751,26-35
8703,Male,27,9799,26-35
6503,Female,23,6022,18-25
8588,Female,24,15383,18-25
8210,Female,29,23520,26-35
7302,Male,37,26726,36-45
6821,Female,47,30805,46-65
6058,Female,25,19399,18-25
7097,Female,36,2933,36-45
11893,Female,63,10094,46-65
9546,Male,61,31236,46-65
11314,Female,52,12550,46-65
11548,Female,39,8306,36-45
9880,Male,38,17396,36-45
10841,Female,38,22434,36-45
54596,Male,27,5996,26-35
54201,Male,25,11822,18-25
56139,Male,32,14624,26-35
55249,Female,38,3478,36-45
55851,Female,34,23406,26-35
56451,Female,28,9450,26-35
1569,Female,54,15755,46-65
2665,Female,39,11825,36-45
988,Female,63,24268,46-65
2592,Male,55,17316,46-65
2590,Male,21,11198,18-25
877,Female,20,23976,18-25
2089,Female,54,2574,46-65
722,Female,64,19154,46-65
1393,Male,61,16137,46-65
402,Male,60,20174,46-65
2255,Male,38,5708,36-45
1080,Male,47,11206,46-65
60,Male,22,7305,18-25
1364,Female,51,9954,46-65
918,Female,55,22842,46-65
2636,Female,58,28737,46-65
15865,Female,46,3506,46-65
16007,Male,41,9523,36-45
17454,Male,29,10147,26-35
16355,Female,26,20539,26-35
15389,Male,31,18578,26-35
22734,Female,26,15011,26-35
23135,Female,37,12128,36-45
21457,Female,34,8230,26-35
23786,Male,26,3327,26-35
22431,Female,35,21966,26-35
45832,Female,38,13032,36-45
45909,Male,55,12102,46-65
45485,Female,29,28565,26-35
46664,Male,46,24923,46-65
19160,Male,32,18230,26-35
18684,Male,22,24558,18-25
18781,Female,31,19910,26-35
19184,Male,59,20977,46-65
19927,Female,19,2209,18-25
18180,Male,37,4459,36-45
19991,Male,51,22874,46-65
19589,Male,38,24657,36-45
20890,Male,33,3613,26-35
20164,Female,30,5323,26-35
19922,Male,20,4251,18-25
20966,Male,58,12935,46-65
18145,Male,34,23227,26-35
18973,Male,59,18463,46-65
18871,Male,23,19804,18-25
20715,Female,50,6072,46-65
20203,Female,38,23032,36-45
20255,Male,38,14101,36-45
18330,Male,48,5774,46-65
20750,Female,64,15561,46-65
20639,Female,50,18591,46-65
20264,Female,29,23652,26-35
19428,Male,20,11171,18-25
19047,Male,32,23400,26-35
19387,Female,40,19160,36-45
18609,Female,64,34572,46-65
19400,Male,61,18860,46-65
19001,Male,63,23697,46-65
19299,Male,39,16337,36-45
18962,Female,44,13517,36-45
18458,Male,36,3417,36-45
42825,Female,23,21566,18-25
42253,Female,42,18576,36-45
42610,Female,24,24024,18-25
42065,Female,26,15620,26-35
42779,Female,63,7931,46-65
43373,Male,23,21145,18-25
43090,Male,18,21269,18-25
43830,Female,22,14591,18-25
43027,Male,20,11063,18-25
44839,Male,32,23012,26-35
43691,Female,54,4018,46-65
42404,Female,30,17694,26-35
43970,Female,65,16663,46-65
44803,Female,18,23063,18-25
44655,Female,37,11557,36-45
43559,Female,25,21222,18-25
44883,Male,24,26407,18-25
43073,Female,32,9445,26-35
42731,Female,44,11522,36-45
43581,Female,35,6556,26-35
43293,Female,48,17198,46-65
44087,Female,33,23094,26-35
43404,Female,19,23737,18-25
43778,Female,20,14659,18-25
43978,Male,30,17294,26-35
44512,Male,40,22246,36-45
42636,Male,22,28457,18-25
44145,Male,52,17822,46-65
43561,Male,29,23892,26-35
44864,Male,21,19928,18-25
44727,Male,47,8517,46-65
42572,Female,38,5871,36-45
43013,Male,39,13300,36-45
42232,Male,22,7303,18-25
44276,Male,53,8636,46-65
44419,Female,32,16503,26-35
43015,Female,18,8780,18-25
44447,Female,30,16207,26-35
44356,Male,20,17692,18-25
42244,Male,24,33596,18-25
44320,Female,43,20960,36-45
43937,Male,26,23863,26-35
44808,Male,21,4817,18-25
42151,Female,33,21252,26-35
43883,Female,24,22088,18-25
44800,Male,36,8169,36-45
42602,Female,21,24946,18-25
43260,Female,60,14268,46-65
44057,Male,31,3101,26-35
43727,Female,45,5105,36-45
44129,Female,55,19395,46-65
44598,Male,49,24221,46-65
44168,Male,48,5844,46-65
43944,Male,19,16316,18-25
44617,Male,21,15111,18-25
44758,Female,53,17232,46-65
42594,Male,36,22811,36-45
42895,Female,28,17646,26-35
44136,Male,34,15948,26-35
37750,Male,59,4075,46-65
36557,Female,20,6157,18-25
37057,Female,31,3429,26-35
37323,Female,36,12576,36-45
37515,Female,21,20747,18-25
37955,Female,40,24485,36-45
36798,Female,26,29755,26-35
36950,Female,35,14362,26-35
37844,Female,54,21965,46-65
38032,Male,39,22965,36-45
38043,Male,62,27459,46-65
14737,Male,39,12202,36-45
12998,Female,58,22558,46-65
13660,Male,28,7671,26-35
13875,Male,27,12520,26-35
13267,Male,59,9840,46-65
14214,Female,28,22345,26-35
12518,Male,50,8441,46-65
41142,Female,36,21074,36-45
41464,Female,35,12959,26-35
40502,Male,39,14689,36-45
53824,Male,55,22438,46-65
53167,Male,38,5035,36-45
51481,Male,38,9628,36-45
51596,Male,18,18594,18-25
52283,Male,36,31109,36-45
53770,Male,38,16244,36-45
51877,Male,46,16993,46-65
51094,Female,64,2530,46-65
51801,Female,33,22477,26-35
53610,Male,55,22975,46-65
27578,Female,33,11879,26-35
27782,Female,24,11280,18-25
28040,Female,48,8967,46-65
28090,Male,62,7137,46-65
27701,Female,38,33211,36-45
29415,Male,20,11543,18-25
27976,Female,27,18227,26-35
29398,Female,22,14168,18-25
27966,Female,25,18098,18-25
27484,Female,25,24034,18-25
27621,Female,63,6184,46-65
27178,Male,42,4302,36-45
28790,Male,31,2564,26-35
29846,Female,64,13312,46-65
29886,Male,19,15779,18-25
28411,Female,26,18068,26-35
35287,Female,62,5482,46-65
35252,Female,35,4502,26-35
34433,Female,34,5819,26-35
33657,Female,30,19868,26-35
33087,Female,63,33953,46-65
33984,Male,31,18833,26-35
34725,Male,34,14953,26-35
33489,Male,34,21691,26-35
57262,Female,34,17054,26-35
59061,Male,49,4340,46-65
57799,Female,20,33003,18-25
57027,Female,26,15417,26-35
59391,Female,61,13818,46-65
59814,Male,24,23935,18-25
58456,Male,19,22078,18-25
59782,Female,40,3521,36-45
58853,Female,35,20477,26-35
59911,Male,46,16934,46-65
59052,Male,24,22748,18-25
59981,Female,64,34545,46-65
57699,Male,29,10220,26-35
57314,Male,51,6759,46-65
57490,Female,29,5714,26-35
58078,Male,25,30970,18-25
58747,Male,23,6001,18-25
58754,Female,21,19030,18-25
57155,Female,32,11001,26-35
59023,Female,26,28765,26-35
58185,Female,36,11731,36-45
57157,Male,36,17813,36-45
57814,Male,22,3903,18-25
59975,Male,33,15261,26-35
57196,Male,40,23676,36-45
58402,Female,24,28140,18-25
57848,Female,31,22979,26-35
57442,Male,23,17291,18-25
59945,Male,23,22755,18-25
59687,Male,31,4723,26-35
58668,Female,19,13836,18-25
58560,Female,27,3079,26-35
57785,Male,26,5133,26-35
59497,Male,36,12331,36-45
59701,Male,27,11113,26-35
59105,Female,35,7131,26-35
57001,Male,38,14077,36-45
58845,Female,44,8099,36-45
57010,Female,30,12361,26-35
59989,Female,22,20865,18-25
57568,Male,51,18360,46-65
59956,Female,26,11579,26-35
57154,Female,40,11870,36-45
59921,Female,31,20826,26-35
57486,Male,26,17093,26-35
58640,Male,24,8376,18-25
57453,Female,28,16635,26-35
57351,Male,52,32322,46-65
58633,Male,21,18024,18-25
59235,Male,26,17409,26-35
58577,Female,35,9601,26-35
57895,Male,32,23464,26-35
58427,Male,23,13010,18-25
58430,Male,33,11650,26-35
58801,Female,46,13463,46-65
59339,Male,33,20097,26-35
57508,Female,43,31477,36-45
58347,Female,53,15085,46-65
57729,Male,55,4124,46-65
57086,Male,40,22029,36-45
58675,Male,44,10957,36-45
57670,Male,32,8721,26-35
59640,Male,23,5255,18-25
57015,Male,39,4054,36-45
57120,Female,26,19708,26-35
58384,Female,39,2393,36-45
57771,Male,18,17317,18-25
58699,Male,33,17929,26-35
57330,Female,33,12360,26-35
57614,Male,22,22418,18-25
59971,Female,28,3842,26-35
58660,Male,20,19047,18-25
58896,Male,59,20777,46-65
58422,Female,62,10265,46-65
59810,Female,53,13049,46-65
59652,Male,28,6946,26-35
57850,Male,26,16943,26-35
58094,Female,27,22981,26-35
58759,Male,25,8127,18-25
3238,Female,19,22044,18-25
4345,Male,19,31242,18-25
4658,Male,54,30414,46-65
5401,Female,34,9524,26-35
3332,Female,21,13464,18-25
5256,Male,28,18164,26-35
3281,Male,53,2215,46-65
3203,Male,36,8373,36-45
5974,Male,18,2554,18-25
4524,Male,33,7415,26-35
4270,Female,39,20385,36-45
4582,Male,60,23846,46-65
5288,Female,24,14887,18-25
3196,Female,48,31845,46-65
4967,Female,48,22634,46-65
3994,Female,20,11836,18-25
5170,Male,58,7191,46-65
4596,Female,19,10462,18-25
4597,Female,27,20005,26-35
3701,Male,26,15484,26-35
5320,Male,26,10853,26-35
4393,Male,33,2115,26-35
5755,Male,32,20248,26-35
5913,Male,24,8387,18-25
3381,Female,26,14743,26-35
3878,Female,28,21954,26-35
3925,Female,43,6332,36-45
4733,Male,62,30366,46-65
5904,Female,64,24360,46-65
3717,Female,25,17112,18-25
4225,Male,19,17877,18-25
3359,Female,30,20201,26-35
3949,Male,48,13413,46-65
5259,Female,22,6348,18-25
4011,Female,39,17574,36-45
4953,Male,60,20091,46-65
5238,Male,30,26429,26-35
4950,Female,30,3448,26-35
3159,Male,35,2519,26-35
4717,Female,30,19880,26-35
4144,Male,47,26672,46-65
4587,Male,27,34419,26-35
5038,Male,47,4581,46-65
3013,Female,25,18506,18-25
5921,Male,34,2083,26-35
3221,Male,37,13680,36-45
4338,Female,62,24380,46-65
4709,Female,36,15248,36-45
5185,Male,48,3214,46-65
3298,Female,27,21827,26-35
3909,Male,19,20716,18-25
3303,Female,39,33020,36-45
4474,Male,39,17324,36-45
4860,Female,37,13662,36-45
5860,Female,43,9805,36-45
3519,Male,28,21425,26-35
3382,Female,56,6783,46-65
5264,Male,25,9156,18-25
4475,Female,22,17037,18-25
3173,Female,20,13933,18-25
4241,Male,32,17334,26-35
3325,Female,38,13685,36-45
3995,Female,26,15640,26-35
3337,Female,40,24873,36-45
3551,Female,40,13855,36-45
3497,Female,62,3906,46-65
3395,Male,20,3874,18-25
4181,Male,20,11953,18-25
5537,Male,36,3775,36-45
5389,Male,22,22247,18-25
4199,Male,26,5731,26-35
4795,Male,27,8750,26-35
5849,Male,23,3624,18-25
5643,Female,37,17701,36-45
3708,Male,31,22449,26-35
3292,Female,24,13607,18-25
4898,Male,30,32720,26-35
5503,Male,34,23462,26-35
3064,Female,44,4203,36-45
4819,Male,20,14643,18-25
5772,Female,59,5339,46-65
5738,Male,49,18217,46-65
5705,Female,25,10568,18-25
3536,Female,24,14177,18-25
4949,Female,35,9126,26-35
4875,Male,34,28023,26-35
4445,Male,29,10297,26-35
4794,Male,35,19245,26-35
4089,Male,27,9687,26-35
4643,Female,52,28800,46-65
5474,Female,47,5475,46-65
4051,Male,52,22220,46-65
4626,Female,33,8988,26-35
4915,Female,41,15612,36-45
4700,Female,40,10574,36-45
4571,Female,47,18423,46-65
4466,Female,26,21511,26-35
3063,Male,20,14243,18-25
4607,Male,26,7905,26-35
5060,Male,47,9552,46-65
24352,Female,27,30872,26-35
24582,Male,63,24645,46-65
26031,Female,37,6930,36-45
24157,Female,22,30157,18-25
25752,Male,20,21067,18-25
25034,Male,37,20856,36-45
26960,Female,23,14536,18-25
25596,Female,29,21178,26-35
25906,Male,24,11161,18-25
25651,Female,39,22618,36-45
24907,Male,52,6904,46-65
24690,Female,28,2162,26-35
25420,Male,21,17353,18-25
25165,Male,24,27974,18-25
25112,Female,38,17971,36-45
26188,Male,40,5845,36-45
24880,Female,28,13921,26-35
25919,Female,18,23692,18-25
24877,Male,21,30877,18-25
24501,Female,38,8696,36-45
24853,Female,40,3192,36-45
31540,Female,37,2745,36-45
31826,Male,29,20393,26-35
32972,Male,28,32722,26-35
31615,Male,32,12260,26-35
32877,Male,54,14927,46-65
32409,Male,34,14108,26-35
32525,Female,48,3773,46-65
30652,Male,37,32360,36-45
31591,Female,56,20464,46-65
31940,Male,31,7457,26-35
32716,Male,22,4049,18-25
6894,Female,23,23820,18-25
8912,Male,45,22411,36-45
6369,Female,53,13393,46-65
7827,Female,20,21653,18-25
7774,Female,61,11404,46-65
8483,Male,18,7720,18-25
6443,Female,38,10033,36-45
7809,Male,28,32026,26-35
7696,Female,22,19651,18-25
6849,Male,31,14792,26-35
7462,Male,52,12450,46-65
8648,Male,23,14877,18-25
7594,Female,39,15105,36-45
6491,Female,34,20171,26-35
7643,Female,34,4443,26-35
7776,Female,31,22749,26-35
8682,Male,41,16677,36-45
8521,Female,39,17830,36-45
8319,Male,26,5888,26-35
8012,Female,25,6780,18-25
8156,Female,19,10228,18-25
7185,Male,33,33799,26-35
6471,Female,19,31455,18-25
6099,Female,20,12073,18-25
6164,Female,38,7106,36-45
7963,Female,31,6642,26-35
6088,Male,40,7096,36-45
8747,Female,58,23040,46-65
7914,Female,23,13672,18-25
6355,Female,27,5552,26-35
8041,Male,30,9385,26-35
8187,Male,50,15647,46-65
8305,Female,53,22095,46-65
6500,Female,32,20983,26-35
8358,Male,24,23930,18-25
7629,Female,32,21996,26-35
6587,Male,51,16237,46-65
7878,Male,40,11911,36-45
7967,Female,22,17301,18-25
6208,Male,19,8391,18-25
8931,Male,52,9828,46-65
8232,Female,31,22364,26-35
7057,Male,58,10703,46-65
6332,Male,27,19008,26-35
8704,Male,23,15211,18-25
7329,Female,37,6805,36-45
6573,Male,46,9071,46-65
7198,Female,47,19874,46-65
8915,Male,27,30630,26-35
7597,Female,19,26771,18-25
8185,Male,21,2321,18-25
7072,Male,35,18497,26-35
7907,Female,31,14462,26-35
6520,Male,41,15484,36-45
6733,Female,35,22173,26-35
6902,Male,35,6474,26-35
8394,Female,64,7295,46-65
8177,Male,52,13151,46-65
8973,Male,39,4184,36-45
6409,Female,40,3193,36-45
8815,Female,29,17572,26-35
6897,Female,37,18189,36-45
7784,Male,31,4012,26-35
7718,Male,35,18851,26-35
6002,Male,20,9365,18-25
7620,Male,31,19671,26-35
7400,Female,30,17714,26-35
8244,Female,39,33341,36-45
6402,Male,58,11810,46-65
8679,Male,56,15211,46-65
8666,Male,20,20727,18-25
6486,Male,32,5156,26-35
6600,Male,19,12805,18-25
7215,Female,61,18829,46-65
6415,Female,32,13654,26-35
6218,Male,37,6760,36-45
6098,Male,33,12840,26-35
8080,Male,39,10563,36-45
6738,Male,55,21055,46-65
7101,Female,19,18920,18-25
7357,Male,34,20242,26-35
6705,Female,34,18911,26-35
6998,Female,65,20623,46-65
8303,Female,52,12629,46-65
7481,Male,21,24014,18-25
7007,Female,39,4997,36-45
6537,Female,61,20653,46-65
8905,Female,21,15046,18-25
6594,Female,23,21196,18-25
6791,Female,52,18099,46-65
8963,Male,23,18201,18-25
7381,Female,30,3610,26-35
8629,Male,38,16669,36-45
7480,Male,47,16536,46-65
7121,Male,19,3345,18-25
6091,Male,35,16460,26-35
7148,Female,55,14117,46-65
10399,Female,36,19267,36-45
11872,Male,34,11851,26-35
10904,Female,31,32730,26-35
10055,Female,38,5987,36-45
10444,Male,25,16456,18-25
10969,Female,20,12260,18-25
9448,Male,41,16422,36-45
10365,Female,27,11338,26-35
56424,Male,30,2913,26-35
56174,Female,18,7832,18-25
55326,Female,30,8768,26-35
281,Female,23,2415,18-25
308,Female,26,28071,26-35
2678,Male,35,22351,26-35
837,Male,34,17919,26-35
2943,Female,27,3970,26-35
2885,Male,40,10983,36-45
1289,Female,37,15749,36-45
1094,Female,39,6090,36-45
3,Female,27,12968,26-35
2331,Male,23,9597,18-25
2136,Female,64,22110,46-65
2807,Male,55,12131,46-65
248,Female,24,18515,18-25
182,Male,31,15578,26-35
2029,Male,36,16009,36-45
1184,Male,57,7762,46-65
2023,Female,27,25253,26-35
239,Female,34,34510,26-35
1578,Male,28,11789,26-35
1319,Male,22,4317,18-25
1745,Male,25,7072,18-25
2656,Female,54,7285,46-65
2674,Female,29,18039,26-35
1687,Male,27,7495,26-35
1674,Female,45,16094,36-45
1496,Female,40,29230,36-45
1597,Male,42,18270,36-45
2226,Female,49,6516,46-65
2489,Female,22,13000,18-25
2687,Female,38,10303,36-45
2277,Female,55,24239,46-65
606,Female,58,5078,46-65
2680,Male,30,14720,26-35
2322,Male,20,15275,18-25
2908,Male,27,11346,26-35
1110,Male,18,23744,18-25
1969,Male,49,14226,46-65
1649,Female,25,15504,18-25
2548,Male,49,23027,46-65
339,Male,55,20859,46-65
1222,Male,27,9704,26-35
36,Female,38,9050,36-45
2102,Female,48,7368,46-65
19,Female,47,24898,46-65
2778,Female,37,18019,36-45
1205,Female,33,17068,26-35
325,Male,21,12770,18-25
775,Male,23,19164,18-25
1788,Male,54,13931,46-65
1399,Male,47,8609,46-65
1253,Male,29,3428,26-35
2959,Female,41,18183,36-45
1646,Male,62,18016,46-65
2583,Female,32,22237,26-35
1402,Female,57,8870,46-65
253,Female,27,20477,26-35
2190,Female,56,3974,46-65
2383,Female,29,14132,26-35
2286,Female,25,21186,18-25
1576,Female,52,17495,46-65
1480,Female,42,31758,36-45
2586,Female,23,30964,18-25
1953,Female,31,11433,26-35
2336,Male,27,7285,26-35
1359,Female,22,11825,18-25
288,Male,27,22897,26-35
1758,Male,38,12189,36-45
1335,Male,35,17921,26-35
2110,Female,39,5446,36-45
1358,Male,35,6139,26-35
525,Female,62,11853,46-65
679,Male,22,9621,18-25
2467,Female,23,2992,18-25
661,Female,35,12405,26-35
2602,Female,24,13609,18-25
1954,Male,41,9165,36-45
2352,Female,50,23827,46-65
378,Male,39,11115,36-45
193,Male,41,16890,36-45
2449,Female,24,9849,18-25
2842,Male,43,14656,36-45
1055,Female,18,2402,18-25
1057,Female,25,14298,18-25
